trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1,False,"{'a': 0.01, 'e': 1.0}",30,0,-136.44868191891112,"{0: 21, 1: 0, 2: 7, 3: 0, 4: 2}",0
2,False,"{'a': 0.01, 'e': 0.9900498337491681}",25,0,-37.64063231638129,"{0: 18, 1: 2, 2: 5, 3: 0, 4: 0}",0
3,False,"{'a': 0.01, 'e': 0.9801986733067553}",25,0,-143.64381417558283,"{0: 12, 1: 1, 2: 11, 3: 0, 4: 1}",0
4,False,"{'a': 0.01, 'e': 0.9704455335485082}",20,0,-104.28990655345193,"{0: 12, 1: 4, 2: 2, 3: 0, 4: 2}",0
5,False,"{'a': 0.01, 'e': 0.9607894391523232}",20,0,-72.44048234016394,"{0: 15, 1: 1, 2: 2, 3: 1, 4: 1}",0
6,False,"{'a': 0.01, 'e': 0.951229424500714}",30,0,-80.76708579733737,"{0: 23, 1: 1, 2: 4, 3: 1, 4: 1}",0
7,False,"{'a': 0.01, 'e': 0.9417645335842487}",25,0,-26.251476335284835,"{0: 19, 1: 3, 2: 3, 3: 0, 4: 0}",0
8,False,"{'a': 0.01, 'e': 0.9323938199059483}",25,0,-229.4419289289455,"{0: 8, 1: 4, 2: 10, 3: 0, 4: 3}",0
9,False,"{'a': 0.01, 'e': 0.9231163463866358}",25,0,-79.63406106134194,"{0: 16, 1: 4, 2: 4, 3: 0, 4: 1}",0
10,False,"{'a': 0.01, 'e': 0.9139311852712282}",25,0,-175.59690466106073,"{0: 13, 1: 3, 2: 6, 3: 0, 4: 3}",0
11,False,"{'a': 0.01, 'e': 0.9048374180359595}",25,0,-90.07839734272146,"{0: 19, 1: 1, 2: 3, 3: 0, 4: 2}",0
12,False,"{'a': 0.01, 'e': 0.8958341352965282}",20,0,-42.578910478406506,"{0: 13, 1: 3, 2: 4, 3: 0, 4: 0}",0
13,False,"{'a': 0.01, 'e': 0.8869204367171575}",20,0,-72.62794091913018,"{0: 13, 1: 4, 2: 2, 3: 0, 4: 1}",0
14,False,"{'a': 0.01, 'e': 0.8780954309205613}",20,0,-70.31194377212813,"{0: 13, 1: 3, 2: 3, 3: 0, 4: 1}",0
15,False,"{'a': 0.01, 'e': 0.8693582353988059}",30,1,-223.0429275526272,"{0: 16, 1: 4, 2: 4, 3: 1, 4: 4}",1
16,False,"{'a': 0.01, 'e': 0.8607079764250578}",25,0,-205.48290859201427,"{0: 15, 1: 1, 2: 5, 3: 0, 4: 4}",0
17,False,"{'a': 0.01, 'e': 0.8521437889662113}",25,0,-98.97559198124391,"{0: 15, 1: 3, 2: 6, 3: 0, 4: 1}",0
18,False,"{'a': 0.01, 'e': 0.8436648165963837}",30,0,-141.47716365437333,"{0: 18, 1: 3, 2: 7, 3: 0, 4: 2}",0
19,False,"{'a': 0.01, 'e': 0.835270211411272}",20,0,-98.7669429163817,"{0: 14, 1: 1, 2: 3, 3: 0, 4: 2}",0
20,False,"{'a': 0.01, 'e': 0.8269591339433623}",30,0,-177.96912596577164,"{0: 18, 1: 3, 2: 6, 3: 0, 4: 3}",0
21,False,"{'a': 0.01, 'e': 0.8187307530779818}",20,0,-111.8123822407911,"{0: 15, 1: 1, 2: 1, 3: 0, 4: 3}",0
22,False,"{'a': 0.01, 'e': 0.8105842459701871}",25,0,-24.152423644518358,"{0: 19, 1: 3, 2: 3, 3: 0, 4: 0}",0
23,False,"{'a': 0.01, 'e': 0.8025187979624785}",25,7,-18.694575246048153,"{0: 13, 1: 3, 2: 2, 3: 0, 4: 0}",1
24,False,"{'a': 0.01, 'e': 0.794533602503334}",25,0,-30.551435916760514,"{0: 19, 1: 2, 2: 4, 3: 0, 4: 0}",0
25,False,"{'a': 0.01, 'e': 0.7866278610665535}",25,0,-138.72462517217886,"{0: 13, 1: 1, 2: 9, 3: 1, 4: 1}",0
26,False,"{'a': 0.01, 'e': 0.7788007830714049}",35,0,-27.129793993125265,"{0: 29, 1: 1, 2: 4, 3: 1, 4: 0}",0
27,False,"{'a': 0.01, 'e': 0.7710515858035663}",20,0,-176.90835477987773,"{0: 9, 1: 0, 2: 8, 3: 1, 4: 2}",0
28,False,"{'a': 0.01, 'e': 0.7633794943368531}",20,0,11.32270090073165,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
29,False,"{'a': 0.01, 'e': 0.7557837414557255}",25,0,-51.77742116563171,"{0: 19, 1: 4, 2: 1, 3: 0, 4: 1}",0
30,False,"{'a': 0.01, 'e': 0.7482635675785653}",20,0,-53.23112086282584,"{0: 13, 1: 0, 2: 7, 3: 0, 4: 0}",0
31,False,"{'a': 0.01, 'e': 0.7408182206817179}",20,0,-85.42726156071498,"{0: 11, 1: 1, 2: 6, 3: 2, 4: 0}",0
32,False,"{'a': 0.01, 'e': 0.7334469562242892}",20,11,-9.09735131878907,"{0: 8, 1: 0, 2: 0, 3: 1, 4: 0}",1
33,False,"{'a': 0.01, 'e': 0.7261490370736909}",20,0,-113.46374553627312,"{0: 12, 1: 2, 2: 4, 3: 0, 4: 2}",0
34,False,"{'a': 0.01, 'e': 0.7189237334319262}",20,0,-57.66758702705346,"{0: 14, 1: 3, 2: 2, 3: 0, 4: 1}",0
35,False,"{'a': 0.01, 'e': 0.7117703227626097}",20,0,-97.16355688010707,"{0: 15, 1: 1, 2: 1, 3: 1, 4: 2}",0
36,False,"{'a': 0.01, 'e': 0.7046880897187134}",20,5,-6.039852750678513,"{0: 12, 1: 1, 2: 2, 3: 0, 4: 0}",1
37,False,"{'a': 0.01, 'e': 0.697676326071031}",20,0,-147.25584540485374,"{0: 12, 1: 1, 2: 4, 3: 0, 4: 3}",0
38,False,"{'a': 0.01, 'e': 0.6907343306373547}",20,0,-34.94435511911465,"{0: 14, 1: 1, 2: 5, 3: 0, 4: 0}",0
39,False,"{'a': 0.01, 'e': 0.6838614092123558}",20,9,-46.22603237515092,"{0: 9, 1: 0, 2: 0, 3: 1, 4: 1}",1
40,False,"{'a': 0.01, 'e': 0.6770568744981647}",25,0,-126.01086123550591,"{0: 15, 1: 3, 2: 5, 3: 0, 4: 2}",0
41,False,"{'a': 0.01, 'e': 0.6703200460356393}",20,0,-35.19685151940872,"{0: 13, 1: 3, 2: 4, 3: 0, 4: 0}",0
42,False,"{'a': 0.01, 'e': 0.6636502501363194}",25,19,-0.710078820470474,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1
43,False,"{'a': 0.01, 'e': 0.6570468198150567}",20,3,-25.7503580332652,"{0: 15, 1: 1, 2: 0, 3: 0, 4: 1}",1
44,False,"{'a': 0.01, 'e': 0.6505090947233165}",30,0,-116.6591195771414,"{0: 19, 1: 6, 2: 3, 3: 0, 4: 2}",0
45,False,"{'a': 0.01, 'e': 0.6440364210831414}",20,7,-51.42240464745038,"{0: 9, 1: 1, 2: 2, 3: 0, 4: 1}",1
46,False,"{'a': 0.01, 'e': 0.6376281516217733}",20,0,-19.75890509015135,"{0: 15, 1: 2, 2: 3, 3: 0, 4: 0}",0
47,False,"{'a': 0.01, 'e': 0.631283645506926}",25,7,-6.067124894960179,"{0: 15, 1: 2, 2: 0, 3: 1, 4: 0}",1
48,False,"{'a': 0.01, 'e': 0.6250022682827008}",25,6,-14.011900375115339,"{0: 14, 1: 2, 2: 3, 3: 0, 4: 0}",1
49,False,"{'a': 0.01, 'e': 0.6187833918061408}",25,0,-6.633518837118524,"{0: 21, 1: 2, 2: 2, 3: 0, 4: 0}",0
50,False,"{'a': 0.01, 'e': 0.6126263941844161}",35,0,-102.78796983097608,"{0: 27, 1: 1, 2: 5, 3: 0, 4: 2}",0
51,False,"{'a': 0.01, 'e': 0.6065306597126334}",25,0,-50.98167885109503,"{0: 15, 1: 5, 2: 5, 3: 0, 4: 0}",0
52,False,"{'a': 0.01, 'e': 0.6004955788122659}",20,0,-29.655778945498405,"{0: 15, 1: 0, 2: 5, 3: 0, 4: 0}",0
53,False,"{'a': 0.01, 'e': 0.5945205479701944}",20,11,7.768276192882668,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
54,False,"{'a': 0.01, 'e': 0.5886049696783552}",25,0,-47.544408261323724,"{0: 20, 1: 2, 2: 2, 3: 0, 4: 1}",0
55,False,"{'a': 0.01, 'e': 0.5827482523739896}",25,11,1.5969006052860952,"{0: 13, 1: 0, 2: 0, 3: 1, 4: 0}",1
56,False,"{'a': 0.01, 'e': 0.5769498103804866}",25,0,-111.43604070084498,"{0: 19, 1: 2, 2: 1, 3: 0, 4: 3}",0
57,False,"{'a': 0.01, 'e': 0.5712090638488149}",20,0,-8.913269008417005,"{0: 17, 1: 0, 2: 3, 3: 0, 4: 0}",0
58,False,"{'a': 0.01, 'e': 0.5655254386995371}",25,0,-19.624309301218812,"{0: 18, 1: 5, 2: 2, 3: 0, 4: 0}",0
59,False,"{'a': 0.01, 'e': 0.559898366565402}",35,0,-78.49223737171046,"{0: 27, 1: 0, 2: 7, 3: 0, 4: 1}",0
60,False,"{'a': 0.01, 'e': 0.5543272847345071}",20,0,-76.81520663247056,"{0: 15, 1: 0, 2: 3, 3: 1, 4: 1}",0
61,False,"{'a': 0.01, 'e': 0.5488116360940265}",25,3,-32.90203227999887,"{0: 15, 1: 3, 2: 4, 3: 0, 4: 0}",1
62,False,"{'a': 0.01, 'e': 0.5433508690744998}",30,0,-132.06399627443457,"{0: 21, 1: 5, 2: 1, 3: 0, 4: 3}",0
63,False,"{'a': 0.01, 'e': 0.5379444375946745}",20,0,-51.79172643278232,"{0: 15, 1: 2, 2: 2, 3: 0, 4: 1}",0
64,False,"{'a': 0.01, 'e': 0.5325918010068972}",20,0,-52.58600326099294,"{0: 16, 1: 0, 2: 3, 3: 0, 4: 1}",0
65,False,"{'a': 0.01, 'e': 0.5272924240430485}",30,0,-49.983345317293036,"{0: 25, 1: 1, 2: 2, 3: 1, 4: 1}",0
66,False,"{'a': 0.01, 'e': 0.522045776761016}",20,9,-46.97976750003504,"{0: 9, 1: 0, 2: 0, 3: 1, 4: 1}",1
67,False,"{'a': 0.01, 'e': 0.5168513344916992}",25,13,0.7468987755145409,"{0: 10, 1: 1, 2: 1, 3: 0, 4: 0}",1
68,False,"{'a': 0.01, 'e': 0.5117085777865424}",25,7,2.7104598838466045,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 0}",1
69,False,"{'a': 0.01, 'e': 0.5066169923655895}",20,0,-150.90847290206995,"{0: 12, 1: 1, 2: 4, 3: 0, 4: 3}",0
70,False,"{'a': 0.01, 'e': 0.5015760690660555}",30,8,-22.45628369311184,"{0: 16, 1: 2, 2: 4, 3: 0, 4: 0}",1
71,False,"{'a': 0.01, 'e': 0.49658530379140947}",20,4,-8.249232065046968,"{0: 13, 1: 0, 2: 3, 3: 0, 4: 0}",1
72,False,"{'a': 0.01, 'e': 0.4916441974609651}",25,0,-2.9147114200833233,"{0: 20, 1: 4, 2: 1, 3: 0, 4: 0}",0
73,False,"{'a': 0.01, 'e': 0.4867522559599717}",25,0,-55.70007809061924,"{0: 19, 1: 2, 2: 3, 3: 0, 4: 1}",0
74,False,"{'a': 0.01, 'e': 0.48190899009020244}",30,0,-48.05087977514532,"{0: 24, 1: 3, 2: 2, 3: 0, 4: 1}",0
75,False,"{'a': 0.01, 'e': 0.4771139155210344}",25,2,16.130479602273656,"{0: 22, 1: 0, 2: 1, 3: 0, 4: 0}",1
76,False,"{'a': 0.01, 'e': 0.4723665527410147}",25,17,2.158034495378043,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
77,False,"{'a': 0.01, 'e': 0.46766642700990924}",20,0,5.661027839291496,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
78,False,"{'a': 0.01, 'e': 0.46301306831122807}",20,0,-7.982832880355495,"{0: 16, 1: 2, 2: 2, 3: 0, 4: 0}",0
79,False,"{'a': 0.01, 'e': 0.4584060113052235}",25,0,-82.35451436075144,"{0: 21, 1: 0, 2: 1, 3: 1, 4: 2}",0
80,False,"{'a': 0.01, 'e': 0.45384479528235583}",25,13,-12.394760545134023,"{0: 9, 1: 0, 2: 3, 3: 0, 4: 0}",1
81,False,"{'a': 0.01, 'e': 0.44932896411722156}",20,13,15.52197771010604,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
82,False,"{'a': 0.01, 'e': 0.4448580662229411}",25,0,-26.693134719324487,"{0: 19, 1: 2, 2: 4, 3: 0, 4: 0}",0
83,False,"{'a': 0.01, 'e': 0.44043165450599925}",30,11,-3.9282708353822797,"{0: 16, 1: 1, 2: 2, 3: 0, 4: 0}",1
84,False,"{'a': 0.01, 'e': 0.43604928632153556}",30,10,-44.78187566295894,"{0: 15, 1: 3, 2: 1, 3: 0, 4: 1}",1
85,False,"{'a': 0.01, 'e': 0.43171052342907973}",35,18,6.897252528558383,"{0: 15, 1: 1, 2: 1, 3: 0, 4: 0}",1
86,False,"{'a': 0.01, 'e': 0.4274149319487267}",25,11,-16.67315611316771,"{0: 10, 1: 1, 2: 3, 3: 0, 4: 0}",1
87,False,"{'a': 0.01, 'e': 0.4231620823177488}",20,2,-34.79382537885082,"{0: 15, 1: 0, 2: 2, 3: 0, 4: 1}",1
88,False,"{'a': 0.01, 'e': 0.418951549247639}",30,2,-43.53372325940258,"{0: 22, 1: 2, 2: 3, 3: 0, 4: 1}",1
89,False,"{'a': 0.01, 'e': 0.4147829116815814}",20,8,1.1852657737084,"{0: 10, 1: 0, 2: 2, 3: 0, 4: 0}",1
90,False,"{'a': 0.01, 'e': 0.4106557527523455}",35,18,-57.90932981853749,"{0: 12, 1: 1, 2: 3, 3: 0, 4: 1}",1
91,False,"{'a': 0.01, 'e': 0.4065696597405991}",30,19,16.180132526753116,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
92,False,"{'a': 0.01, 'e': 0.40252422403363597}",25,0,-8.359700618700131,"{0: 21, 1: 2, 2: 1, 3: 1, 4: 0}",0
93,False,"{'a': 0.01, 'e': 0.39851904108451414}",20,0,-13.198287116562781,"{0: 16, 1: 1, 2: 3, 3: 0, 4: 0}",0
94,False,"{'a': 0.01, 'e': 0.3945537103716011}",25,1,41.24394735455601,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
95,False,"{'a': 0.01, 'e': 0.3906278353585211}",20,13,-6.5625624322102105,"{0: 5, 1: 1, 2: 1, 3: 0, 4: 0}",1
96,False,"{'a': 0.01, 'e': 0.3867410234545012}",20,0,-133.86213583784482,"{0: 12, 1: 2, 2: 2, 3: 2, 4: 2}",0
97,False,"{'a': 0.01, 'e': 0.38289288597511206}",20,0,12.65328079246172,"{0: 18, 1: 2, 2: 0, 3: 0, 4: 0}",0
98,False,"{'a': 0.01, 'e': 0.37908303810339883}",30,13,16.696094604608167,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
99,False,"{'a': 0.01, 'e': 0.37531109885139957}",20,0,2.2443781236320155,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",0
100,False,"{'a': 0.01, 'e': 0.3715766910220457}",30,0,-34.68678985217371,"{0: 28, 1: 0, 2: 0, 3: 0, 4: 2}",0
101,False,"{'a': 0.01, 'e': 0.36787944117144233}",20,0,-35.6970618846996,"{0: 17, 1: 1, 2: 1, 3: 0, 4: 1}",0
102,False,"{'a': 0.01, 'e': 0.3642189795715233}",25,12,11.392730785229816,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
103,False,"{'a': 0.01, 'e': 0.3605949401730783}",20,0,-33.21024670965261,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 1}",0
104,False,"{'a': 0.01, 'e': 0.3570069605691474}",25,11,11.489132832808139,"{0: 12, 1: 2, 2: 0, 3: 0, 4: 0}",1
105,False,"{'a': 0.01, 'e': 0.35345468195878016}",30,0,24.095321583121848,"{0: 28, 1: 1, 2: 1, 3: 0, 4: 0}",0
106,False,"{'a': 0.01, 'e': 0.3499377491111553}",20,0,-22.74298864795621,"{0: 15, 1: 1, 2: 4, 3: 0, 4: 0}",0
107,False,"{'a': 0.01, 'e': 0.3464558103300574}",20,10,16.234738804514564,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
108,False,"{'a': 0.01, 'e': 0.34300851741870664}",30,13,-25.52107082092388,"{0: 15, 1: 1, 2: 0, 3: 0, 4: 1}",1
109,False,"{'a': 0.01, 'e': 0.3395955256449391}",20,8,10.455932439646931,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
110,False,"{'a': 0.01, 'e': 0.3362164937067333}",20,4,10.233335439915649,"{0: 14, 1: 1, 2: 1, 3: 0, 4: 0}",1
111,False,"{'a': 0.01, 'e': 0.33287108369807955}",20,0,-44.62332421160696,"{0: 16, 1: 0, 2: 3, 3: 0, 4: 1}",0
112,False,"{'a': 0.01, 'e': 0.32955896107518906}",20,0,1.8875230408981185,"{0: 16, 1: 3, 2: 1, 3: 0, 4: 0}",0
113,False,"{'a': 0.01, 'e': 0.32627979462303947}",20,13,-18.836624215569927,"{0: 4, 1: 1, 2: 2, 3: 0, 4: 0}",1
114,False,"{'a': 0.01, 'e': 0.3230332564222529}",20,12,0.7200234615279646,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
115,False,"{'a': 0.01, 'e': 0.31981902181630384}",25,10,-31.156225816919555,"{0: 12, 1: 2, 2: 0, 3: 0, 4: 1}",1
116,False,"{'a': 0.01, 'e': 0.31663676937905316}",30,11,-27.446841763817883,"{0: 14, 1: 2, 2: 2, 3: 1, 4: 0}",1
117,False,"{'a': 0.01, 'e': 0.3134861808826053}",20,0,-20.60736277331051,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
118,False,"{'a': 0.01, 'e': 0.31036694126548503}",25,3,-23.284728873681765,"{0: 20, 1: 0, 2: 1, 3: 0, 4: 1}",1
119,False,"{'a': 0.01, 'e': 0.30727873860113125}",20,0,-78.37993746597954,"{0: 15, 1: 0, 2: 3, 3: 1, 4: 1}",0
120,False,"{'a': 0.01, 'e': 0.3042212640667041}",20,0,1.9788984528356595,"{0: 17, 1: 2, 2: 1, 3: 0, 4: 0}",0
121,False,"{'a': 0.01, 'e': 0.30119421191220214}",30,13,18.18297857108271,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
122,False,"{'a': 0.01, 'e': 0.2981972794298874}",20,7,-0.23765742339408802,"{0: 11, 1: 0, 2: 2, 3: 0, 4: 0}",1
123,False,"{'a': 0.01, 'e': 0.2952301669240142}",25,0,30.772715338811107,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
124,False,"{'a': 0.01, 'e': 0.2922925776808594}",20,13,11.952362453415567,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
125,False,"{'a': 0.01, 'e': 0.2893842179390506}",20,0,20.20106696174837,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",1
126,False,"{'a': 0.01, 'e': 0.2865047968601901}",20,8,-15.26704271975311,"{0: 9, 1: 0, 2: 3, 3: 0, 4: 0}",1
127,False,"{'a': 0.01, 'e': 0.2836540264997704}",20,10,-4.423696323081788,"{0: 8, 1: 0, 2: 2, 3: 0, 4: 0}",1
128,False,"{'a': 0.01, 'e': 0.2808316217783798}",20,3,-33.68137593578956,"{0: 13, 1: 0, 2: 3, 3: 1, 4: 0}",1
129,False,"{'a': 0.01, 'e': 0.27803730045319414}",25,0,17.411547907326515,"{0: 23, 1: 1, 2: 1, 3: 0, 4: 0}",0
130,False,"{'a': 0.01, 'e': 0.27527078308975234}",25,13,20.25811765519503,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
131,False,"{'a': 0.01, 'e': 0.2725317930340126}",20,11,7.943905519274221,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
132,False,"{'a': 0.01, 'e': 0.2698200563846868}",20,10,-4.378039506594307,"{0: 8, 1: 0, 2: 2, 3: 0, 4: 0}",1
133,False,"{'a': 0.01, 'e': 0.26713530196585034}",20,6,17.721803624733987,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
134,False,"{'a': 0.01, 'e': 0.26447726129982396}",20,11,15.810606787598815,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
135,False,"{'a': 0.01, 'e': 0.261845668580326}",30,13,18.187106884275522,"{0: 15, 1: 2, 2: 0, 3: 0, 4: 0}",1
136,False,"{'a': 0.01, 'e': 0.2592402606458915}",20,8,-59.131990239276284,"{0: 8, 1: 0, 2: 3, 3: 0, 4: 1}",1
137,False,"{'a': 0.01, 'e': 0.2566607769535559}",20,12,3.5971105743266896,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
138,False,"{'a': 0.01, 'e': 0.25410695955280027}",20,9,10.23855818984024,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
139,False,"{'a': 0.01, 'e': 0.25157855305975646}",20,3,-1.3937968121257913,"{0: 14, 1: 1, 2: 2, 3: 0, 4: 0}",1
140,False,"{'a': 0.01, 'e': 0.24907530463166816}",25,7,26.895086088207265,"{0: 17, 1: 1, 2: 0, 3: 0, 4: 0}",1
141,False,"{'a': 0.01, 'e': 0.24659696394160643}",20,5,10.616982618959243,"{0: 13, 1: 1, 2: 1, 3: 0, 4: 0}",1
142,False,"{'a': 0.01, 'e': 0.2441432831534371}",20,0,8.416022788425456,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",1
143,False,"{'a': 0.01, 'e': 0.24171401689703645}",30,15,23.466415127467577,"{0: 14, 1: 1, 2: 0, 3: 0, 4: 0}",1
144,False,"{'a': 0.01, 'e': 0.23930892224375455}",20,14,8.138424701613568,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
145,False,"{'a': 0.01, 'e': 0.23692775868212176}",20,0,-8.1190623033534,"{0: 16, 1: 1, 2: 3, 3: 0, 4: 0}",0
146,False,"{'a': 0.01, 'e': 0.23457028809379765}",25,13,18.695013974386633,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
147,False,"{'a': 0.01, 'e': 0.23223627472975883}",35,26,14.675449366323676,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
148,False,"{'a': 0.01, 'e': 0.22992548518672384}",25,0,8.444469128646338,"{0: 23, 1: 0, 2: 1, 3: 1, 4: 0}",0
149,False,"{'a': 0.01, 'e': 0.22763768838381274}",20,10,17.83645011028733,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
150,False,"{'a': 0.01, 'e': 0.22537265553943872}",25,17,12.709575517579292,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
151,False,"{'a': 0.01, 'e': 0.22313016014842982}",25,11,21.500020261468578,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
152,False,"{'a': 0.01, 'e': 0.2209099779593782}",20,5,-12.74747945335128,"{0: 11, 1: 1, 2: 3, 3: 0, 4: 0}",1
153,False,"{'a': 0.01, 'e': 0.21871188695221475}",20,0,-3.6358356875250353,"{0: 18, 1: 1, 2: 0, 3: 1, 4: 0}",0
154,False,"{'a': 0.01, 'e': 0.21653566731600707}",25,0,39.53428179414819,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
155,False,"{'a': 0.01, 'e': 0.21438110142697794}",30,0,10.915081652029428,"{0: 27, 1: 1, 2: 2, 3: 0, 4: 0}",0
156,False,"{'a': 0.01, 'e': 0.21224797382674304}",20,9,17.398903895932843,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
157,False,"{'a': 0.01, 'e': 0.21013607120076472}",25,19,3.3354768377507877,"{0: 5, 1: 1, 2: 0, 3: 0, 4: 0}",1
158,False,"{'a': 0.01, 'e': 0.20804518235702046}",25,15,-27.587613914036538,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 1}",1
159,False,"{'a': 0.01, 'e': 0.20597509820488344}",30,13,10.774475427534602,"{0: 15, 1: 1, 2: 1, 3: 0, 4: 0}",1
160,False,"{'a': 0.01, 'e': 0.20392561173421342}",25,17,15.58476568488841,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
161,False,"{'a': 0.01, 'e': 0.20189651799465538}",25,5,34.26120653532875,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
162,False,"{'a': 0.01, 'e': 0.1998876140751445}",20,13,17.245063084261737,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
163,False,"{'a': 0.01, 'e': 0.19789869908361465}",25,7,-19.062818665017087,"{0: 15, 1: 2, 2: 0, 3: 0, 4: 1}",1
164,False,"{'a': 0.01, 'e': 0.19592957412690934}",20,13,15.00690032202176,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
165,False,"{'a': 0.01, 'e': 0.19398004229089189}",30,14,25.024637603012664,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
166,False,"{'a': 0.01, 'e': 0.19204990862075408}",20,14,-31.998990053306645,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 1}",1
167,False,"{'a': 0.01, 'e': 0.1901389801015205}",25,8,22.132742777531952,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 0}",1
168,False,"{'a': 0.01, 'e': 0.1882470656387468}",20,13,14.675304852126532,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
169,False,"{'a': 0.01, 'e': 0.18637397603940997}",20,6,6.075090856961134,"{0: 12, 1: 1, 2: 1, 3: 0, 4: 0}",1
170,False,"{'a': 0.01, 'e': 0.18451952399298926}",20,0,22.489915172618915,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
171,False,"{'a': 0.01, 'e': 0.18268352405273466}",35,18,30.33618938283166,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
172,False,"{'a': 0.01, 'e': 0.1808657926171221}",20,16,8.1053683941768,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
173,False,"{'a': 0.01, 'e': 0.17906614791149322}",25,5,-68.6897342891111,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 2}",1
174,False,"{'a': 0.01, 'e': 0.17728440996987782}",25,6,25.037761577483177,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
175,False,"{'a': 0.01, 'e': 0.17552040061699686}",25,0,28.189014204875175,"{0: 24, 1: 1, 2: 0, 3: 0, 4: 0}",1
176,False,"{'a': 0.01, 'e': 0.17377394345044514}",20,5,26.417949014001117,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
177,False,"{'a': 0.01, 'e': 0.17204486382305054}",20,10,19.243139321503897,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
178,False,"{'a': 0.01, 'e': 0.17033298882540943}",30,14,29.598955340643762,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
179,False,"{'a': 0.01, 'e': 0.1686381472685955}",20,13,3.158708881320096,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
180,False,"{'a': 0.01, 'e': 0.1669601696670407}",20,4,30.5558015763008,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
181,False,"{'a': 0.01, 'e': 0.16529888822158653}",25,0,-6.966650241145787,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 1}",0
182,False,"{'a': 0.01, 'e': 0.16365413680270405}",25,11,25.548296366450458,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
183,False,"{'a': 0.01, 'e': 0.16202575093388075}",25,0,21.35778264202586,"{0: 23, 1: 1, 2: 1, 3: 0, 4: 0}",0
184,False,"{'a': 0.01, 'e': 0.16041356777517274}",20,13,-28.820608036519342,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 1}",1
